0.000000 0.000000
0.001953 0.242523
0.003906 0.467852
0.005859 0.660213
0.007812 0.806552
0.009766 0.897580
0.011719 0.928500
0.013672 0.899328
0.015625 0.814789
0.017578 0.683815
0.019531 0.518670
0.021484 0.333808
0.023438 0.144552
0.025391 -0.034268
0.027344 -0.189606
0.029297 -0.311295
0.031250 -0.392847
0.033203 -0.431899
0.035156 -0.430251
0.037109 -0.393517
0.039062 -0.330417
0.041016 -0.251779
0.042969 -0.169368
0.044922 -0.094632
0.046875 -0.037510
0.048828 -0.005401
0.050781 -0.002405
0.052734 -0.028904
0.054688 -0.081519
0.056641 -0.153459
0.058594 -0.235220
0.060547 -0.315561
0.062500 -0.382683
0.064453 -0.425471
0.066406 -0.434697
0.068359 -0.404059
0.070312 -0.330953
0.072266 -0.216900
0.074219 -0.067587
0.076172 0.107503
0.078125 0.295818
0.080078 0.482789
0.082031 0.653081
0.083984 0.791958
0.085938 0.886619
0.087891 0.927388
0.089844 0.908642
0.091797 0.829403
0.093750 0.693520
0.095703 0.509426
0.097656 0.289498
0.099609 0.049064
0.101562 -0.194855
0.103516 -0.424950
0.105469 -0.625054
0.107422 -0.781473
0.109375 -0.884098
0.111328 -0.927194
0.113281 -0.909808
0.115234 -0.835752
0.117188 -0.713175
0.119141 -0.553760
0.121094 -0.371624
0.123047 -0.182025
0.125000 -0.000000
0.126953 0.160954
0.128906 0.290018
0.130859 0.379922
0.132812 0.427461
0.134766 0.433617
0.136719 0.403290
0.138672 0.344648
0.140625 0.268188
0.142578 0.185588
0.144531 0.108457
0.146484 0.047126
0.148438 0.009573
0.150391 0.000602
0.152344 0.021355
0.154297 0.069188
0.156250 0.137950
0.158203 0.218606
0.160156 0.300175
0.162109 0.370870
0.164062 0.419340
0.166016 0.435889
0.167969 0.413559
0.169922 0.348959
0.171875 0.242772
0.173828 0.099865
0.175781 -0.070989
0.177734 -0.257777
0.179688 -0.446238
0.181641 -0.621084
0.183594 -0.767348
0.185547 -0.871742
0.187500 -0.923880
0.189453 -0.917269
0.191406 -0.849975
0.193359 -0.724885
0.195312 -0.549557
0.197266 -0.335648
0.199219 -0.097988
0.201172 0.146631
0.203125 0.380841
0.205078 0.588135
0.207031 0.754228
0.208984 0.868219
0.210938 0.923453
0.212891 0.918007
0.214844 0.854762
0.216797 0.741054
0.218750 0.587938
0.220703 0.409142
0.222656 0.219806
0.224609 0.035119
0.226562 -0.131015
0.228516 -0.267162
0.230469 -0.365289
0.232422 -0.421354
0.234375 -0.435514
0.236328 -0.411922
0.238281 -0.358162
0.240234 -0.284352
0.242188 -0.202031
0.244141 -0.122922
0.246094 -0.057704
0.248047 -0.014900
0.250000 -0.000000
0.251953 -0.014900
0.253906 -0.057704
0.255859 -0.122922
0.257812 -0.202031
0.259766 -0.284352
0.261719 -0.358162
0.263672 -0.411922
0.265625 -0.435514
0.267578 -0.421354
0.269531 -0.365289
0.271484 -0.267162
0.273438 -0.131015
0.275391 0.035119
0.277344 0.219806
0.279297 0.409142
0.281250 0.587938
0.283203 0.741054
0.285156 0.854762
0.287109 0.918007
0.289062 0.923453
0.291016 0.868219
0.292969 0.754228
0.294922 0.588135
0.296875 0.380841
0.298828 0.146631
0.300781 -0.097988
0.302734 -0.335648
0.304688 -0.549557
0.306641 -0.724885
0.308594 -0.849975
