0.000000 0.000000 
0.000977 0.122353 
0.001953 0.242523 
0.002930 0.358372 
0.003906 0.467852 
0.004883 0.569047 
0.005859 0.660213 
0.006836 0.739814 
0.007812 0.806552 
0.008789 0.859390 
0.009766 0.897580 
0.010742 0.920666 
0.011719 0.928500 
0.012695 0.921236 
0.013672 0.899328 
0.014648 0.863511 
0.015625 0.814789 
0.016602 0.754406 
0.017578 0.683815 
0.018555 0.604647 
0.019531 0.518670 
0.020508 0.427751 
0.021484 0.333808 
0.022461 0.238775 
0.023438 0.144552 
0.024414 0.052967 
0.025391 -0.034268 
0.026367 -0.115586 
0.027344 -0.189606 
0.028320 -0.255155 
0.029297 -0.311295 
0.030273 -0.357335 
0.031250 -0.392847 
0.032227 -0.417669 
0.033203 -0.431899 
0.034180 -0.435895 
0.035156 -0.430251 
0.036133 -0.415787 
0.037109 -0.393517 
0.038086 -0.364622 
0.039062 -0.330417 
0.040039 -0.292312 
0.041016 -0.251779 
0.041992 -0.210307 
0.042969 -0.169368 
0.043945 -0.130371 
0.044922 -0.094632 
0.045898 -0.063336 
0.046875 -0.037510 
0.047852 -0.017988 
0.048828 -0.005401 
0.049805 -0.000151 
0.050781 -0.002405 
0.051758 -0.012093 
0.052734 -0.028904 
0.053711 -0.052298 
0.054688 -0.081519 
0.055664 -0.115614 
0.056641 -0.153459 
0.057617 -0.193787 
0.058594 -0.235220 
0.059570 -0.276307 
0.060547 -0.315561 
0.061523 -0.351500 
0.062500 -0.382683 
0.063477 -0.407753 
0.064453 -0.425471 
0.065430 -0.434753 
0.066406 -0.434697 
0.067383 -0.424618 
0.068359 -0.404059 
0.069336 -0.372818 
0.070312 -0.330953 
0.071289 -0.278785 
0.072266 -0.216900 
0.073242 -0.146141 
0.074219 -0.067587 
0.075195 0.017459 
0.076172 0.107503 
0.077148 0.200885 
0.078125 0.295818 
0.079102 0.390428 
0.080078 0.482789 
0.081055 0.570971 
0.082031 0.653081 
0.083008 0.727307 
0.083984 0.791958 
0.084961 0.845506 
0.085938 0.886619 
0.086914 0.914195 
0.087891 0.927388 
0.088867 0.925628 
0.089844 0.908642 
0.090820 0.876456 
0.091797 0.829403 
0.092773 0.768117 
0.093750 0.693520 
0.094727 0.606808 
0.095703 0.509426 
0.096680 0.403039 
0.097656 0.289498 
0.098633 0.170804 
0.099609 0.049064 
0.100586 -0.073552 
0.101562 -0.194855 
0.102539 -0.312684 
0.103516 -0.424950 
0.104492 -0.529679 
0.105469 -0.625054 
0.106445 -0.709451 
0.107422 -0.781473 
0.108398 -0.839977 
0.109375 -0.884098 
0.110352 -0.913260 
0.111328 -0.927194 
0.112305 -0.925931 
0.113281 -0.909808 
0.114258 -0.879448 
0.115234 -0.835752 
0.116211 -0.779870 
0.117188 -0.713175 
0.118164 -0.637233 
0.119141 -0.553760 
0.120117 -0.464589 
0.121094 -0.371624 
0.122070 -0.276796 
0.123047 -0.182025 
0.124023 -0.089172 
0.125000 -0.000000 
0.125977 0.083862 
0.126953 0.160954 
0.127930 0.230018 
0.128906 0.290018 
0.129883 0.340164 
0.130859 0.379922 
0.131836 0.409023 
0.132812 0.427461 
0.133789 0.435492 
0.134766 0.433617 
0.135742 0.422571 
0.136719 0.403290 
0.137695 0.376894 
0.138672 0.344648 
